time_seconds,frame_30fps,prop_pos_m,prop_vel_m_s,yaw_tt_deg,roll_deg,pitch_deg,yaw_mb_deg,surge_mm,sway_mm,heave_mm,act1_mm,act2_mm,act3_mm,act4_mm,act5_mm,act6_mm
175.492,5264.75,235.633,0.042416,-395.784,-2.83052,-1.73072,4.35216,197.16,-4.38578,805.285,3226.15,2909.95,3270.23,2964.11,2936.52,3037.36
175.5,5265,235.634,0.042416,-395.793,-2.82888,-1.73028,4.35067,194.946,-3.07113,807.299,3227.99,2912.99,3269.98,2965.18,2939.16,3037.81
175.508,5265.25,235.634,0.0431601,-395.801,-2.8272,-1.72983,4.34911,192.732,-1.75958,809.258,3229.79,2915.98,3269.68,2966.22,2941.75,3038.22
175.517,5265.5,235.635,0.042416,-395.809,-2.8255,-1.72935,4.34758,190.506,-0.441833,811.16,3231.55,2918.92,3269.34,2967.22,2944.31,3038.58
175.525,5265.75,235.635,0.0431601,-395.817,-2.82376,-1.72885,4.34596,188.286,0.877465,813.002,3233.26,2921.81,3268.96,2968.18,2946.81,3038.9
175.533,5266,235.635,0.0431601,-395.825,-2.82199,-1.72833,4.34435,186.066,2.20297,814.781,3234.93,2924.66,3268.52,2969.1,2949.27,3039.16
175.542,5266.25,235.636,0.0431601,-395.834,-2.82018,-1.7278,4.34274,183.84,3.52536,816.497,3236.55,2927.44,3268.05,2969.97,2951.69,3039.38
175.55,5266.5,235.636,0.0439043,-395.842,-2.81835,-1.72724,4.34106,181.601,4.85086,818.145,3238.13,2930.19,3267.52,2970.79,2954.06,3039.54
175.558,5266.75,235.636,0.0439043,-395.85,-2.81648,-1.72667,4.33937,179.369,6.18101,819.724,3239.65,2932.86,3266.93,2971.56,2956.37,3039.65
175.567,5267,235.637,0.0446484,-395.859,-2.81458,-1.72608,4.33766,177.124,7.51117,821.233,3241.11,2935.49,3266.3,2972.28,2958.64,3039.7
175.575,5267.25,235.637,0.0446484,-395.867,-2.81265,-1.72547,4.33593,174.885,8.84442,822.668,3242.53,2938.05,3265.61,2972.95,2960.84,3039.7
175.583,5267.5,235.638,0.0446484,-395.875,-2.81069,-1.72484,4.33418,172.647,10.1777,824.026,3243.89,2940.56,3264.86,2973.57,2963,3039.64
175.592,5267.75,235.638,0.0446484,-395.883,-2.8087,-1.72419,4.3324,170.402,11.5156,825.307,3245.19,2942.99,3264.05,2974.12,2965.1,3039.51
175.6,5268,235.638,0.0453926,-395.892,-2.80667,-1.72352,4.3306,168.163,12.8535,826.507,3246.43,2945.37,3263.19,2974.62,2967.13,3039.32
175.608,5268.25,235.639,0.0453926,-395.9,-2.80461,-1.72283,4.32877,165.918,14.1929,827.624,3247.61,2947.68,3262.25,2975.06,2969.11,3039.06
175.617,5268.5,235.639,0.0461367,-395.908,-2.80253,-1.72213,4.32693,163.667,15.537,828.656,3248.72,2949.91,3261.26,2975.44,2971.02,3038.73
175.625,5268.75,235.639,0.0461367,-395.917,-2.8004,-1.7214,4.32505,161.416,16.8811,829.601,3249.77,2952.08,3260.19,2975.75,2972.87,3038.34
175.633,5269,235.64,0.0453926,-395.925,-2.79825,-1.72066,4.32316,159.153,18.2299,830.456,3250.76,2954.17,3259.07,2976,2974.65,3037.87
175.642,5269.25,235.64,0.0461367,-395.933,-2.79607,-1.7199,4.32124,156.896,19.5771,831.22,3251.67,2956.19,3257.86,2976.18,2976.36,3037.33
175.65,5269.5,235.641,0.0461367,-395.942,-2.79385,-1.71912,4.3193,154.639,20.9274,831.888,3252.52,2958.13,3256.59,2976.29,2978,3036.72
175.658,5269.75,235.641,0.0468808,-395.95,-2.79161,-1.71832,4.31733,152.369,22.2777,832.461,3253.29,2959.99,3255.25,2976.32,2979.57,3036.03
175.667,5270,235.641,0.0468808,-395.958,-2.78933,-1.7175,4.31534,150.112,23.6358,832.934,3253.99,2961.78,3253.82,2976.29,2981.07,3035.25
175.675,5270.25,235.642,0.0468808,-395.967,-2.78703,-1.71667,4.31333,147.848,24.9954,833.306,3254.61,2963.48,3252.32,2976.18,2982.49,3034.4
175.683,5270.5,235.642,0.0468808,-395.975,-2.78469,-1.71581,4.3113,145.585,26.3503,833.575,3255.16,2965.09,3250.74,2976,2983.83,3033.46
175.692,5270.75,235.643,0.0468808,-395.984,-2.78232,-1.71494,4.30924,143.309,27.7099,833.738,3255.62,2966.63,3249.08,2975.73,2985.1,3032.44
175.7,5271,235.643,0.047625,-395.992,-2.77992,-1.71405,4.30716,141.039,29.0742,833.792,3256.01,2968.07,3247.34,2975.39,2986.28,3031.32
175.708,5271.25,235.643,0.0483691,-396,-2.77749,-1.71314,4.30508,138.751,30.4384,833.793,3256.36,2969.47,3245.55,2975,2987.43,3030.17
175.717,5271.5,235.644,0.0483691,-396.009,-2.77502,-1.71222,4.30293,136.482,31.8027,833.791,3256.7,2970.87,3243.76,2974.62,2988.58,3029.01
175.725,5271.75,235.644,0.0483691,-396.017,-2.77253,-1.71128,4.30078,134.206,33.1716,833.79,3257.05,2972.28,3241.97,2974.24,2989.73,3027.86
175.733,5272,235.645,0.0483691,-396.026,-2.77001,-1.71032,4.29861,131.917,34.5421,833.788,3257.4,2973.69,3240.18,2973.86,2990.88,3026.7
175.742,5272.25,235.645,0.0483691,-396.034,-2.76745,-1.70934,4.29642,129.635,35.9125,833.785,3257.75,2975.1,3238.39,2973.49,2992.04,3025.54
175.75,5272.5,235.645,0.0491133,-396.042,-2.76487,-1.70834,4.2942,127.353,37.2861,833.782,3258.1,2976.51,3236.59,2973.12,2993.2,3024.39
175.758,5272.75,235.646,0.0491133,-396.051,-2.76225,-1.70732,4.29195,125.065,38.6627,833.779,3258.46,2977.93,3234.79,2972.75,2994.36,3023.23
175.767,5273,235.646,0.0498574,-396.059,-2.7596,-1.70629,4.28969,122.777,40.0347,833.774,3258.81,2979.34,3232.99,2972.39,2995.52,3022.08
175.775,5273.25,235.647,0.0491133,-396.068,-2.75693,-1.70524,4.28741,120.483,41.4192,833.77,3259.17,2980.77,3231.19,2972.03,2996.69,3020.92
175.783,5273.5,235.647,0.0498574,-396.076,-2.75422,-1.70417,4.2851,118.194,42.7927,833.764,3259.52,2982.19,3229.39,2971.67,2997.86,3019.77
175.792,5273.75,235.647,0.0498574,-396.085,-2.75148,-1.70309,4.28277,115.9,44.1771,833.758,3259.89,2983.61,3227.59,2971.31,2999.04,3018.61
175.8,5274,235.648,0.0498574,-396.093,-2.74872,-1.70199,4.28042,113.605,45.56,833.752,3260.24,2985.04,3225.78,2970.97,3000.21,3017.46
175.808,5274.25,235.648,0.0506015,-396.102,-2.74592,-1.70087,4.27805,111.305,46.9444,833.745,3260.61,2986.47,3223.98,2970.62,3001.38,3016.31
175.817,5274.5,235.649,0.0498574,-396.11,-2.74309,-1.69973,4.27568,109.004,48.3288,833.737,3260.97,2987.91,3222.17,2970.27,3002.57,3015.15
175.825,5274.75,235.649,0.0506015,-396.118,-2.74023,-1.69857,4.27323,106.716,49.721,833.729,3261.34,2989.34,3220.36,2969.93,3003.75,3014
175.833,5275,235.65,0.0513457,-396.127,-2.73735,-1.6974,4.27083,104.397,51.1085,833.72,3261.7,2990.78,3218.55,2969.59,3004.94,3012.85
175.842,5275.25,235.65,0.0513457,-396.135,-2.73443,-1.69621,4.26834,102.096,52.5006,833.711,3262.07,2992.22,3216.74,2969.26,3006.12,3011.69
175.85,5275.5,235.65,0.0513457,-396.144,-2.73148,-1.69501,4.26585,99.783,53.8959,833.701,3262.44,2993.66,3214.92,2968.92,3007.32,3010.54
175.858,5275.75,235.651,0.0520898,-396.152,-2.7285,-1.69378,4.26335,97.4824,55.2896,833.691,3262.81,2995.1,3213.11,2968.6,3008.51,3009.39
175.867,5276,235.651,0.0513457,-396.161,-2.7255,-1.69254,4.26082,95.1755,56.6833,833.68,3263.18,2996.55,3211.3,2968.27,3009.71,3008.24
175.875,5276.25,235.652,0.0520898,-396.169,-2.72246,-1.69129,4.25827,92.8625,58.0848,833.668,3263.55,2998,3209.48,2967.95,3010.91,3007.08
175.883,5276.5,235.652,0.0520898,-396.178,-2.71939,-1.69001,4.2557,90.5557,59.4801,833.656,3263.93,2999.45,3207.66,2967.63,3012.11,3005.93
175.892,5276.75,235.653,0.0520898,-396.186,-2.7163,-1.68872,4.25311,88.2426,60.8846,833.644,3264.31,3000.91,3205.84,2967.32,3013.31,3004.78
175.9,5277,235.653,0.052834,-396.195,-2.71317,-1.68741,4.25052,85.9172,62.2861,833.631,3264.68,3002.37,3204.02,2967,3014.52,3003.63
175.908,5277.25,235.654,0.052834,-396.203,-2.71002,-1.68609,4.24786,83.6042,63.6891,833.617,3265.06,3003.82,3202.2,2966.7,3015.73,3002.48
175.917,5277.5,235.654,0.0535781,-396.212,-2.70683,-1.68475,4.2452,81.2787,65.0921,833.604,3265.44,3005.28,3200.38,2966.39,3016.94,3001.33
175.925,5277.75,235.654,0.052834,-396.22,-2.70362,-1.68339,4.24252,78.9657,66.5013,833.589,3265.82,3006.75,3198.55,2966.08,3018.16,3000.18
175.933,5278,235.655,0.052834,-396.229,-2.70038,-1.68201,4.23983,76.6402,67.9074,833.573,3266.2,3008.21,3196.73,2965.79,3019.37,2999.03
175.942,5278.25,235.655,0.0535781,-396.237,-2.6971,-1.68062,4.2371,74.3272,69.3167,833.558,3266.59,3009.68,3194.91,2965.49,3020.59,2997.88
175.95,5278.5,235.656,0.0535781,-396.246,-2.6938,-1.67921,4.23436,71.9956,70.7274,833.541,3266.98,3011.15,3193.08,2965.2,3021.81,2996.73
175.958,5278.75,235.656,0.0543222,-396.254,-2.69047,-1.67779,4.2316,69.6639,72.1413,833.524,3267.36,3012.62,3191.25,2964.91,3023.04,2995.59
175.967,5279,235.657,0.0550664,-396.263,-2.68711,-1.67635,4.22882,67.3447,73.5521,833.507,3267.75,3014.09,3189.42,2964.63,3024.26,2994.44
175.975,5279.25,235.657,0.0543222,-396.271,-2.68372,-1.67489,4.22601,65.0131,74.9659,833.489,3268.14,3015.57,3187.59,2964.34,3025.5,2993.3
175.983,5279.5,235.658,0.0543222,-396.28,-2.68031,-1.67342,4.22321,62.6876,76.3813,833.471,3268.54,3017.05,3185.77,2964.06,3026.73,2992.15
175.992,5279.75,235.658,0.0550664,-396.288,-2.67686,-1.67193,4.22034,60.3622,77.7983,833.452,3268.93,3018.53,3183.93,2963.78,3027.96,2991.01
176,5280,235.658,0.0543222,-396.297,-2.67338,-1.67043,4.21746,58.0243,79.2184,833.432,3269.32,3020.01,3182.1,2963.51,3029.2,2989.86
176.008,5280.25,235.659,0.0550664,-396.305,-2.66988,-1.6689,4.21458,55.6989,80.64,833.412,3269.72,3021.5,3180.27,2963.25,3030.44,2988.72
176.017,5280.5,235.659,0.0550664,-396.314,-2.66635,-1.66737,4.21167,53.3673,82.0632,833.392,3270.12,3022.98,3178.44,2962.98,3031.68,2987.58
176.025,5280.75,235.66,0.0550664,-396.322,-2.66279,-1.66581,4.20874,51.0356,83.4832,833.371,3270.52,3024.47,3176.6,2962.72,3032.92,2986.44
176.033,5281,235.66,0.0558105,-396.331,-2.65919,-1.66424,4.20578,48.6916,84.9048,833.349,3270.91,3025.96,3174.77,2962.46,3034.17,2985.3
176.042,5281.25,235.661,0.0558105,-396.339,-2.65558,-1.66266,4.20281,46.3599,86.3296,833.327,3271.31,3027.45,3172.94,2962.21,3035.42,2984.16
176.05,5281.5,235.661,0.0565547,-396.348,-2.65193,-1.66106,4.19982,44.0221,87.7543,833.305,3271.72,3028.95,3171.1,2961.95,3036.67,2983.02
176.058,5281.75,235.662,0.0565547,-396.356,-2.64825,-1.65944,4.19681,41.6843,89.1852,833.281,3272.13,3030.45,3169.26,2961.7,3037.92,2981.88
176.067,5282,235.662,0.0565547,-396.365,-2.64455,-1.65781,4.19377,39.334,90.6068,833.258,3272.53,3031.95,3167.43,2961.46,3039.18,2980.74
176.075,5282.25,235.663,0.0565547,-396.373,-2.64082,-1.65616,4.19072,37.0024,92.0408,833.234,3272.94,3033.45,3165.59,2961.22,3040.43,2979.6
176.083,5282.5,235.663,0.0565547,-396.382,-2.63706,-1.65449,4.18765,34.6645,93.4702,833.209,3273.35,3034.95,3163.75,2960.98,3041.69,2978.47
176.092,5282.75,235.664,0.0572988,-396.39,-2.63327,-1.65282,4.18455,32.3205,94.9027,833.184,3273.76,3036.46,3161.91,2960.74,3042.95,2977.33
176.1,5283,235.664,0.0572988,-396.399,-2.62945,-1.65112,4.18144,29.9764,96.3336,833.158,3274.17,3037.97,3160.07,2960.51,3044.22,2976.2
176.108,5283.25,235.665,0.0580429,-396.407,-2.62561,-1.64941,4.17831,27.6324,97.7676,833.132,3274.58,3039.48,3158.23,2960.28,3045.49,2975.06
176.117,5283.5,235.665,0.0580429,-396.416,-2.62173,-1.64769,4.17515,25.2884,99.2016,833.105,3275,3040.99,3156.39,2960.06,3046.76,2973.93
176.125,5283.75,235.666,0.0572988,-396.424,-2.61783,-1.64594,4.17197,22.9443,100.64,833.078,3275.41,3042.5,3154.55,2959.84,3048.03,2972.8
176.133,5284,235.666,0.0580429,-396.433,-2.61391,-1.64419,4.16878,20.5941,102.077,833.05,3275.83,3044.02,3152.71,2959.62,3049.3,2971.67
176.142,5284.25,235.667,0.0580429,-396.442,-2.60995,-1.64242,4.16557,18.25,103.51,833.022,3276.25,3045.53,3150.87,2959.41,3050.58,2970.54
176.15,5284.5,235.667,0.0580429,-396.45,-2.60596,-1.64063,4.16233,15.906,104.945,832.993,3276.67,3047.05,3149.03,2959.19,3051.85,2969.41
176.158,5284.75,235.668,0.0587871,-396.459,-2.60195,-1.63883,4.15907,13.5558,106.39,832.964,3277.09,3048.57,3147.19,2958.99,3053.13,2968.28
176.167,5285,235.668,0.0587871,-396.467,-2.59791,-1.63701,4.15581,11.2055,107.827,832.934,3277.51,3050.1,3145.35,2958.78,3054.41,2967.16
176.175,5285.25,235.669,0.0587871,-396.476,-2.59385,-1.63518,4.15253,8.86147,109.271,832.904,3277.94,3051.62,3143.51,2958.58,3055.7,2966.03
176.183,5285.5,235.669,0.0595312,-396.484,-2.58975,-1.63333,4.14919,6.50503,110.709,832.873,3278.36,3053.15,3141.66,2958.39,3056.98,2964.91
176.192,5285.75,235.67,0.0587871,-396.493,-2.58563,-1.63147,4.14586,4.14858,112.151,832.842,3278.79,3054.67,3139.82,2958.19,3058.28,2963.78
176.2,5286,235.67,0.0595312,-396.501,-2.58148,-1.62959,4.14253,1.81074,113.601,832.811,3279.22,3056.2,3137.98,2958,3059.57,2962.66
176.208,5286.25,235.671,0.0595312,-396.51,-2.5773,-1.6277,4.13914,-0.545703,115.041,832.778,3279.65,3057.74,3136.13,2957.82,3060.85,2961.54
176.217,5286.5,235.671,0.0595312,-396.518,-2.5731,-1.62579,4.13575,-2.89595,116.489,832.745,3280.08,3059.27,3134.29,2957.63,3062.15,2960.42
176.225,5286.75,235.672,0.0602754,-396.527,-2.56887,-1.62387,4.13234,-5.24619,117.932,832.712,3280.51,3060.81,3132.45,2957.45,3063.45,2959.3
176.233,5287,235.672,0.0595312,-396.535,-2.56461,-1.62194,4.12891,-7.59023,119.385,832.678,3280.95,3062.34,3130.6,2957.28,3064.75,2958.18
176.242,5287.25,235.673,0.0602754,-396.544,-2.56033,-1.61998,4.12549,-9.95908,120.831,832.644,3281.38,3063.88,3128.76,2957.11,3066.05,2957.06
176.25,5287.5,235.673,0.0610195,-396.552,-2.55601,-1.61802,4.12199,-12.3031,122.278,832.61,3281.82,3065.42,3126.92,2956.94,3067.35,2955.95
176.258,5287.75,235.674,0.0610195,-396.561,-2.55167,-1.61604,4.1185,-14.6658,123.726,832.575,3282.26,3066.96,3125.07,2956.77,3068.66,2954.84
176.267,5288,235.674,0.0610195,-396.569,-2.54731,-1.61405,4.115,-17.016,125.174,832.539,3282.7,3068.51,3123.23,2956.61,3069.96,2953.72
176.275,5288.25,235.675,0.0610195,-396.578,-2.54291,-1.61204,4.11147,-19.3724,126.628,832.503,3283.14,3070.05,3121.39,2956.45,3071.27,2952.61
176.283,5288.5,235.675,0.0602754,-396.586,-2.53849,-1.61002,4.10793,-21.7165,128.074,832.466,3283.58,3071.59,3119.54,2956.3,3072.58,2951.5
176.292,5288.75,235.676,0.0610195,-396.595,-2.53404,-1.60798,4.10437,-24.0791,129.53,832.429,3284.03,3073.15,3117.7,2956.15,3073.89,2950.39
176.3,5289,235.676,0.0617636,-396.603,-2.52957,-1.60593,4.10078,-26.4294,130.983,832.391,3284.47,3074.7,3115.86,2956,3075.21,2949.28
176.308,5289.25,235.677,0.0617636,-396.612,-2.52507,-1.60386,4.09718,-28.7858,132.435,832.353,3284.92,3076.25,3114.02,2955.86,3076.52,2948.18
176.317,5289.5,235.677,0.0625078,-396.62,-2.52054,-1.60178,4.09356,-31.1423,133.889,832.315,3285.36,3077.8,3112.17,2955.71,3077.84,2947.07
176.325,5289.75,235.678,0.0625078,-396.628,-2.51599,-1.59969,4.08992,-33.4987,135.342,832.276,3285.81,3079.36,3110.33,2955.58,3079.16,2945.97
176.333,5290,235.678,0.0625078,-396.637,-2.51141,-1.59758,4.08626,-35.8552,136.796,832.236,3286.26,3080.91,3108.49,2955.44,3080.48,2944.87
176.342,5290.25,235.679,0.0625078,-396.645,-2.50681,-1.59546,4.08259,-38.2116,138.252,832.197,3286.72,3082.47,3106.65,2955.31,3081.8,2943.77
176.35,5290.5,235.679,0.0625078,-396.654,-2.50217,-1.59333,4.0789,-40.568,139.708,832.156,3287.17,3084.03,3104.81,2955.19,3083.14,2942.67
176.358,5290.75,235.68,0.0625078,-396.662,-2.49752,-1.59117,4.07521,-42.9183,141.165,832.115,3287.62,3085.59,3102.97,2955.06,3084.46,2941.57
176.367,5291,235.68,0.0625078,-396.671,-2.49283,-1.58901,4.07145,-45.2809,142.619,832.074,3288.08,3087.15,3101.12,2954.95,3085.79,2940.47
176.375,5291.25,235.681,0.0632519,-396.679,-2.48812,-1.58684,4.0677,-47.625,144.079,832.032,3288.53,3088.72,3099.28,2954.83,3087.11,2939.38
176.383,5291.5,235.681,0.0632519,-396.688,-2.48338,-1.58464,4.06394,-49.9876,145.535,831.99,3288.99,3090.29,3097.44,2954.72,3088.45,2938.28
176.392,5291.75,235.682,0.0632519,-396.696,-2.47862,-1.58244,4.06015,-52.3441,146.994,831.947,3289.45,3091.85,3095.6,2954.61,3089.78,2937.19
176.4,5292,235.682,0.0639961,-396.705,-2.47383,-1.58022,4.05635,-54.7005,148.453,831.904,3289.91,3093.42,3093.76,2954.5,3091.12,2936.1
176.408,5292.25,235.683,0.0632519,-396.713,-2.46901,-1.57799,4.05252,-57.057,149.915,831.86,3290.37,3094.99,3091.92,2954.4,3092.46,2935.01
176.417,5292.5,235.683,0.0639961,-396.721,-2.46417,-1.57574,4.04868,-59.4072,151.372,831.816,3290.84,3096.56,3090.09,2954.31,3093.8,2933.92
176.425,5292.75,235.684,0.0639961,-396.73,-2.45931,-1.57349,4.04483,-61.7636,152.831,831.771,3291.3,3098.13,3088.25,2954.21,3095.14,2932.84
176.433,5293,235.684,0.0639961,-396.738,-2.45441,-1.57121,4.04095,-64.1263,154.291,831.726,3291.77,3099.71,3086.41,2954.12,3096.48,2931.75
176.442,5293.25,235.685,0.0647402,-396.747,-2.4495,-1.56893,4.03706,-66.4765,155.752,831.68,3292.23,3101.28,3084.58,2954.03,3097.82,2930.67
176.45,5293.5,235.686,0.0639961,-396.755,-2.44455,-1.56663,4.03315,-68.8268,157.214,831.635,3292.7,3102.86,3082.74,2953.95,3099.17,2929.59
176.458,5293.75,235.686,0.0647402,-396.763,-2.43959,-1.56432,4.02922,-71.1894,158.674,831.588,3293.17,3104.44,3080.91,2953.87,3100.52,2928.51
176.467,5294,235.687,0.0647402,-396.772,-2.43459,-1.56199,4.02527,-73.5397,160.13,831.541,3293.64,3106.02,3079.07,2953.79,3101.87,2927.43
176.475,5294.25,235.687,0.0647402,-396.78,-2.42957,-1.55965,4.0213,-75.8961,161.598,831.494,3294.11,3107.6,3077.24,2953.72,3103.22,2926.35
176.483,5294.5,235.688,0.0654843,-396.789,-2.42453,-1.5573,4.01733,-78.2401,163.055,831.446,3294.59,3109.18,3075.4,2953.65,3104.57,2925.28
176.492,5294.75,235.688,0.0654843,-396.797,-2.41946,-1.55494,4.01332,-80.6028,164.517,831.398,3295.06,3110.76,3073.57,2953.58,3105.93,2924.21
176.5,5295,235.689,0.0654843,-396.805,-2.41436,-1.55256,4.00931,-82.9468,165.98,831.349,3295.54,3112.34,3071.74,2953.52,3107.28,2923.14
176.508,5295.25,235.689,0.0654843,-396.814,-2.40924,-1.55017,4.00527,-85.3095,167.441,831.3,3296.01,3113.93,3069.91,2953.46,3108.64,2922.07
176.517,5295.5,235.69,0.0654843,-396.822,-2.40409,-1.54776,4.00122,-87.6535,168.904,831.25,3296.49,3115.52,3068.08,2953.4,3110,2921
176.525,5295.75,235.69,0.0662285,-396.83,-2.39892,-1.54535,3.99715,-89.9976,170.368,831.2,3296.97,3117.11,3066.25,2953.35,3111.35,2919.93
176.533,5296,235.691,0.0662285,-396.839,-2.39373,-1.54292,3.99307,-92.3602,171.828,831.15,3297.45,3118.7,3064.42,2953.3,3112.72,2918.87
176.542,5296.25,235.692,0.0662285,-396.847,-2.38851,-1.54047,3.98896,-94.7042,173.287,831.099,3297.93,3120.28,3062.59,2953.25,3114.08,2917.8
176.55,5296.5,235.692,0.0669726,-396.855,-2.38326,-1.53802,3.98484,-97.0545,174.752,831.047,3298.41,3121.88,3060.76,2953.22,3115.44,2916.74
176.558,5296.75,235.693,0.0662285,-396.864,-2.37799,-1.53555,3.9807,-99.3985,176.215,830.996,3298.9,3123.46,3058.94,2953.18,3116.81,2915.68
176.567,5297,235.693,0.0669726,-396.872,-2.3727,-1.53307,3.97657,-101.755,177.677,830.943,3299.38,3125.06,3057.11,2953.14,3118.18,2914.62
176.575,5297.25,235.694,0.0669726,-396.88,-2.36737,-1.53058,3.97238,-104.099,179.142,830.891,3299.87,3126.65,3055.29,2953.11,3119.54,2913.57
176.583,5297.5,235.694,0.0662285,-396.889,-2.36203,-1.52807,3.96819,-106.449,180.601,830.837,3300.35,3128.25,3053.46,2953.08,3120.91,2912.51
176.592,5297.75,235.695,0.0669726,-396.897,-2.35666,-1.52555,3.96398,-108.799,182.065,830.784,3300.84,3129.85,3051.64,2953.06,3122.28,2911.46
176.6,5298,235.695,0.0662285,-396.905,-2.35127,-1.52302,3.95976,-111.137,183.528,830.73,3301.33,3131.44,3049.82,2953.04,3123.66,2910.41
176.608,5298.25,235.696,0.0669726,-396.913,-2.34585,-1.52048,3.95553,-113.481,184.987,830.675,3301.82,3133.04,3048,2953.02,3125.03,2909.36
176.617,5298.5,235.697,0.0677168,-396.922,-2.34041,-1.51792,3.95127,-115.832,186.451,830.621,3302.31,3134.64,3046.18,2953.01,3126.41,2908.32
176.625,5298.75,235.697,0.0677168,-396.93,-2.33494,-1.51536,3.94699,-118.169,187.911,830.565,3302.8,3136.24,3044.36,2953,3127.78,2907.27
176.633,5299,235.698,0.0677168,-396.938,-2.32945,-1.51278,3.9427,-120.514,189.376,830.51,3303.3,3137.84,3042.54,2952.99,3129.16,2906.23
176.642,5299.25,235.698,0.0677168,-396.947,-2.32394,-1.51018,3.9384,-122.858,190.839,830.453,3303.79,3139.44,3040.73,2952.99,3130.54,2905.19
176.65,5299.5,235.699,0.0684609,-396.955,-2.3184,-1.50758,3.93408,-125.195,192.3,830.397,3304.29,3141.04,3038.92,2952.99,3131.91,2904.15
176.658,5299.75,235.699,0.0677168,-396.963,-2.31283,-1.50496,3.92974,-127.539,193.759,830.34,3304.79,3142.65,3037.1,2952.99,3133.3,2903.11
176.667,5300,235.7,0.0684609,-396.971,-2.30725,-1.50234,3.92539,-129.877,195.221,830.282,3305.28,3144.25,3035.29,2953,3134.68,2902.08
176.675,5300.25,235.701,0.0684609,-396.979,-2.30164,-1.49969,3.92102,-132.215,196.682,830.225,3305.78,3145.86,3033.48,2953.01,3136.07,2901.04
176.683,5300.5,235.701,0.0677168,-396.988,-2.296,-1.49704,3.91663,-134.553,198.14,830.167,3306.28,3147.46,3031.67,2953.02,3137.45,2900.02
176.692,5300.75,235.702,0.069205,-396.996,-2.29034,-1.49438,3.91223,-136.891,199.602,830.108,3306.78,3149.07,3029.86,2953.04,3138.83,2898.99
176.7,5301,235.702,0.0684609,-397.004,-2.28466,-1.4917,3.9078,-139.229,201.057,830.049,3307.28,3150.68,3028.05,2953.06,3140.22,2897.96
176.708,5301.25,235.703,0.069205,-397.012,-2.27896,-1.48901,3.90337,-141.566,202.519,829.989,3307.78,3152.29,3026.24,2953.08,3141.61,2896.93
176.717,5301.5,235.704,0.069205,-397.02,-2.27323,-1.48631,3.89892,-143.898,203.981,829.929,3308.29,3153.9,3024.44,2953.11,3143,2895.91
176.725,5301.75,235.704,0.0684609,-397.028,-2.26747,-1.4836,3.89445,-146.23,205.439,829.869,3308.79,3155.5,3022.64,2953.14,3144.39,2894.89
176.733,5302,235.705,0.0699492,-397.037,-2.2617,-1.48088,3.89,-148.555,206.9,829.808,3309.3,3157.11,3020.83,2953.17,3145.78,2893.87
176.742,5302.25,235.705,0.069205,-397.045,-2.2559,-1.47814,3.88547,-150.887,208.356,829.747,3309.8,3158.73,3019.03,2953.21,3147.17,2892.85
176.75,5302.5,235.706,0.0699492,-397.053,-2.25007,-1.4754,3.88095,-153.212,209.815,829.685,3310.31,3160.33,3017.23,2953.26,3148.56,2891.84
176.758,5302.75,235.706,0.0699492,-397.061,-2.24423,-1.47264,3.87642,-155.544,211.272,829.623,3310.82,3161.95,3015.44,2953.3,3149.95,2890.83
176.767,5303,235.707,0.069205,-397.069,-2.23836,-1.46987,3.87188,-157.876,212.73,829.561,3311.33,3163.56,3013.64,2953.35,3151.35,2889.82
176.775,5303.25,235.708,0.0699492,-397.077,-2.23247,-1.46709,3.86732,-160.201,214.187,829.498,3311.84,3165.18,3011.84,2953.4,3152.75,2888.81
176.783,5303.5,235.708,0.069205,-397.085,-2.22655,-1.46429,3.86274,-162.526,215.641,829.435,3312.35,3166.79,3010.05,2953.45,3154.14,2887.8
176.792,5303.75,235.709,0.0699492,-397.093,-2.22061,-1.46149,3.85815,-164.846,217.1,829.371,3312.86,3168.4,3008.26,2953.51,3155.54,2886.8
176.8,5304,235.709,0.0699492,-397.101,-2.21465,-1.45868,3.85354,-167.159,218.552,829.307,3313.37,3170.02,3006.47,2953.58,3156.94,2885.79
176.808,5304.25,235.71,0.0699492,-397.109,-2.20866,-1.45585,3.84892,-169.484,220.007,829.243,3313.89,3171.63,3004.68,2953.64,3158.34,2884.79
176.817,5304.5,235.71,0.0706933,-397.117,-2.20266,-1.45301,3.84428,-171.81,221.459,829.178,3314.4,3173.25,3002.89,2953.71,3159.74,2883.8
176.825,5304.75,235.711,0.0706933,-397.126,-2.19663,-1.45016,3.83962,-174.129,222.912,829.113,3314.91,3174.86,3001.11,2953.78,3161.14,2882.8
176.833,5305,235.712,0.0706933,-397.134,-2.19057,-1.4473,3.83496,-176.442,224.368,829.047,3315.43,3176.48,2999.32,2953.86,3162.54,2881.81
176.842,5305.25,235.712,0.0706933,-397.142,-2.1845,-1.44443,3.83027,-178.761,225.814,828.981,3315.94,3178.1,2997.54,2953.93,3163.94,2880.82
176.85,5305.5,235.713,0.0706933,-397.15,-2.1784,-1.44155,3.82559,-181.074,227.268,828.915,3316.46,3179.72,2995.76,2954.01,3165.35,2879.83
176.858,5305.75,235.713,0.0706933,-397.158,-2.17228,-1.43865,3.82086,-183.381,228.718,828.848,3316.98,3181.33,2993.98,2954.1,3166.75,2878.84
176.867,5306,235.714,0.0714375,-397.165,-2.16613,-1.43575,3.81613,-185.694,230.163,828.781,3317.5,3182.95,2992.2,2954.19,3168.16,2877.86
